URL
https://aws.amazon.com/redshift
http://www.h2database.com
https://hive.apache.org
https://impala.apache.org
https://www.microsoft.com/sql-server
https://www.mysql.com
https://www.oracle.com/database
https://www.postgresql.org
https://spark.apache.org
https://www.snowflake.com
